id,SAL_CODE_2021,SAL_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
"14038","51615",Williamstown (WA),"5",Western Australia,AUS,Australia,4.373,http://linked.data.gov.au/dataset/asgsed3/SAL/51615
"14039","51616",Willyung,"5",Western Australia,AUS,Australia,36.163,http://linked.data.gov.au/dataset/asgsed3/SAL/51616
"14040","51617",Wilson,"5",Western Australia,AUS,Australia,3.9751,http://linked.data.gov.au/dataset/asgsed3/SAL/51617
"14041","51618",Wiluna,"5",Western Australia,AUS,Australia,35981.6549,http://linked.data.gov.au/dataset/asgsed3/SAL/51618
"14042","51619",Wilyabrup,"5",Western Australia,AUS,Australia,80.9562,http://linked.data.gov.au/dataset/asgsed3/SAL/51619
"14043","51620",Windabout,"5",Western Australia,AUS,Australia,4.0331,http://linked.data.gov.au/dataset/asgsed3/SAL/51620
"14044","51621",Windy Harbour,"5",Western Australia,AUS,Australia,217.7683,http://linked.data.gov.au/dataset/asgsed3/SAL/51621
"14045","51622",Winnejup,"5",Western Australia,AUS,Australia,160.2518,http://linked.data.gov.au/dataset/asgsed3/SAL/51622
"14046","51623",Winthrop,"5",Western Australia,AUS,Australia,3.4789,http://linked.data.gov.au/dataset/asgsed3/SAL/51623
"14047","51624",Witchcliffe,"5",Western Australia,AUS,Australia,54.6198,http://linked.data.gov.au/dataset/asgsed3/SAL/51624
"14048","51625",Withers,"5",Western Australia,AUS,Australia,4.3657,http://linked.data.gov.au/dataset/asgsed3/SAL/51625
"14049","51626",Wittenoom,"5",Western Australia,AUS,Australia,353.0382,http://linked.data.gov.au/dataset/asgsed3/SAL/51626
"14050","51627",Wittenoom Hills,"5",Western Australia,AUS,Australia,549.7236,http://linked.data.gov.au/dataset/asgsed3/SAL/51627
"14051","51628",Wogolin,"5",Western Australia,AUS,Australia,206.7736,http://linked.data.gov.au/dataset/asgsed3/SAL/51628
"14052","51629",Wokalup,"5",Western Australia,AUS,Australia,80.7889,http://linked.data.gov.au/dataset/asgsed3/SAL/51629
"14053","51630",Womarden,"5",Western Australia,AUS,Australia,380.5309,http://linked.data.gov.au/dataset/asgsed3/SAL/51630
"14054","51631",Wongamine,"5",Western Australia,AUS,Australia,27.8193,http://linked.data.gov.au/dataset/asgsed3/SAL/51631
"14055","51632",Wongan Hills,"5",Western Australia,AUS,Australia,236.3001,http://linked.data.gov.au/dataset/asgsed3/SAL/51632
"14056","51633",Wongoondy,"5",Western Australia,AUS,Australia,501.7516,http://linked.data.gov.au/dataset/asgsed3/SAL/51633
"14057","51634",Wonnerup,"5",Western Australia,AUS,Australia,17.6167,http://linked.data.gov.au/dataset/asgsed3/SAL/51634
"14058","51635",Wonthella,"5",Western Australia,AUS,Australia,3.7089,http://linked.data.gov.au/dataset/asgsed3/SAL/51635
"14059","51636",Woodanilling,"5",Western Australia,AUS,Australia,79.2913,http://linked.data.gov.au/dataset/asgsed3/SAL/51636
"14060","51637",Woodbridge (WA),"5",Western Australia,AUS,Australia,1.3877,http://linked.data.gov.au/dataset/asgsed3/SAL/51637
"14061","51638",Woodlands (WA),"5",Western Australia,AUS,Australia,1.9329,http://linked.data.gov.au/dataset/asgsed3/SAL/51638
"14062","51639",Woodleigh (WA),"5",Western Australia,AUS,Australia,2327.8508,http://linked.data.gov.au/dataset/asgsed3/SAL/51639
"14063","51640",Woodridge (WA),"5",Western Australia,AUS,Australia,17.0667,http://linked.data.gov.au/dataset/asgsed3/SAL/51640
"14064","51641",Woodvale (WA),"5",Western Australia,AUS,Australia,7.3598,http://linked.data.gov.au/dataset/asgsed3/SAL/51641
"14065","51642",Woogenellup,"5",Western Australia,AUS,Australia,325.9253,http://linked.data.gov.au/dataset/asgsed3/SAL/51642
"14066","51643",Woolgorong,"5",Western Australia,AUS,Australia,1408.6018,http://linked.data.gov.au/dataset/asgsed3/SAL/51643
"14067","51644",Woolocutty,"5",Western Australia,AUS,Australia,406.2496,http://linked.data.gov.au/dataset/asgsed3/SAL/51644
"14068","51645",Wooramel,"5",Western Australia,AUS,Australia,7253.3586,http://linked.data.gov.au/dataset/asgsed3/SAL/51645
"14069","51646",Wooroloo,"5",Western Australia,AUS,Australia,47.3168,http://linked.data.gov.au/dataset/asgsed3/SAL/51646
"14070","51647",Woorree,"5",Western Australia,AUS,Australia,5.1111,http://linked.data.gov.au/dataset/asgsed3/SAL/51647
"14071","51648",Woottating,"5",Western Australia,AUS,Australia,167.0606,http://linked.data.gov.au/dataset/asgsed3/SAL/51648
"14072","51649",Worsley,"5",Western Australia,AUS,Australia,213.4526,http://linked.data.gov.au/dataset/asgsed3/SAL/51649
"14073","51650",Wubin,"5",Western Australia,AUS,Australia,478.6576,http://linked.data.gov.au/dataset/asgsed3/SAL/51650
"14074","51651",Wundowie,"5",Western Australia,AUS,Australia,55.1694,http://linked.data.gov.au/dataset/asgsed3/SAL/51651
"14075","51652",Wungong,"5",Western Australia,AUS,Australia,4.1374,http://linked.data.gov.au/dataset/asgsed3/SAL/51652
"14076","51653",Wuraming,"5",Western Australia,AUS,Australia,348.6354,http://linked.data.gov.au/dataset/asgsed3/SAL/51653
"14077","51654",Wyalkatchem,"5",Western Australia,AUS,Australia,511.3643,http://linked.data.gov.au/dataset/asgsed3/SAL/51654
"14078","51655",Wyening,"5",Western Australia,AUS,Australia,139.1327,http://linked.data.gov.au/dataset/asgsed3/SAL/51655
"14079","51656",Wyndham (WA),"5",Western Australia,AUS,Australia,942.997,http://linked.data.gov.au/dataset/asgsed3/SAL/51656
"14080","51657",Wyola West,"5",Western Australia,AUS,Australia,166.6813,http://linked.data.gov.au/dataset/asgsed3/SAL/51657
"14081","51658",Xantippe,"5",Western Australia,AUS,Australia,247.2854,http://linked.data.gov.au/dataset/asgsed3/SAL/51658
"14082","51659",Yabberup,"5",Western Australia,AUS,Australia,68.3161,http://linked.data.gov.au/dataset/asgsed3/SAL/51659
"14083","51660",Yakamia,"5",Western Australia,AUS,Australia,3.2744,http://linked.data.gov.au/dataset/asgsed3/SAL/51660
"14084","51661",Yalardy,"5",Western Australia,AUS,Australia,1011.5216,http://linked.data.gov.au/dataset/asgsed3/SAL/51661
"14085","51662",Yalgoo,"5",Western Australia,AUS,Australia,16995.6205,http://linked.data.gov.au/dataset/asgsed3/SAL/51662
"14086","51663",Yallabatharra,"5",Western Australia,AUS,Australia,968.5542,http://linked.data.gov.au/dataset/asgsed3/SAL/51663
"14087","51664",Yallingup,"5",Western Australia,AUS,Australia,74.3419,http://linked.data.gov.au/dataset/asgsed3/SAL/51664
"14088","51665",Yallingup Siding,"5",Western Australia,AUS,Australia,20.2767,http://linked.data.gov.au/dataset/asgsed3/SAL/51665
"14089","51666",Yalyalup,"5",Western Australia,AUS,Australia,32.2148,http://linked.data.gov.au/dataset/asgsed3/SAL/51666
"14090","51667",Yanchep,"5",Western Australia,AUS,Australia,218.3297,http://linked.data.gov.au/dataset/asgsed3/SAL/51667
"14091","51668",Yandanooka,"5",Western Australia,AUS,Australia,238.3996,http://linked.data.gov.au/dataset/asgsed3/SAL/51668
"14092","51669",Yandoo Creek,"5",Western Australia,AUS,Australia,3760.2729,http://linked.data.gov.au/dataset/asgsed3/SAL/51669
"14093","51670",Yangebup,"5",Western Australia,AUS,Australia,6.0198,http://linked.data.gov.au/dataset/asgsed3/SAL/51670
"14094","51671",Yanmah,"5",Western Australia,AUS,Australia,81.2067,http://linked.data.gov.au/dataset/asgsed3/SAL/51671
"14095","51672",Yannarie,"5",Western Australia,AUS,Australia,9990.3956,http://linked.data.gov.au/dataset/asgsed3/SAL/51672
"14096","51673",Yarawindah,"5",Western Australia,AUS,Australia,200.4053,http://linked.data.gov.au/dataset/asgsed3/SAL/51673
"14097","51674",Yardarino,"5",Western Australia,AUS,Australia,227.4516,http://linked.data.gov.au/dataset/asgsed3/SAL/51674
"14098","51675",Yarloop,"5",Western Australia,AUS,Australia,91.9458,http://linked.data.gov.au/dataset/asgsed3/SAL/51675
"14099","51676",Yarragadee,"5",Western Australia,AUS,Australia,238.4611,http://linked.data.gov.au/dataset/asgsed3/SAL/51676
"14100","51677",Yathroo,"5",Western Australia,AUS,Australia,623.7173,http://linked.data.gov.au/dataset/asgsed3/SAL/51677
"14101","51678",Yeagarup,"5",Western Australia,AUS,Australia,363.0522,http://linked.data.gov.au/dataset/asgsed3/SAL/51678
"14102","51679",Yeal,"5",Western Australia,AUS,Australia,195.8531,http://linked.data.gov.au/dataset/asgsed3/SAL/51679
"14103","51680",Yealering,"5",Western Australia,AUS,Australia,173.4645,http://linked.data.gov.au/dataset/asgsed3/SAL/51680
"14104","51681",Yelbeni,"5",Western Australia,AUS,Australia,1.6143,http://linked.data.gov.au/dataset/asgsed3/SAL/51681
"14105","51682",Yellowdine,"5",Western Australia,AUS,Australia,1765.162,http://linked.data.gov.au/dataset/asgsed3/SAL/51682
"14106","51683",Yelverton,"5",Western Australia,AUS,Australia,34.3081,http://linked.data.gov.au/dataset/asgsed3/SAL/51683
"14107","51684",Yerecoin,"5",Western Australia,AUS,Australia,161.4917,http://linked.data.gov.au/dataset/asgsed3/SAL/51684
"14108","51685",Yetna,"5",Western Australia,AUS,Australia,65.0094,http://linked.data.gov.au/dataset/asgsed3/SAL/51685
"14109","51686",Yilliminning,"5",Western Australia,AUS,Australia,186.9003,http://linked.data.gov.au/dataset/asgsed3/SAL/51686
"14110","51687",Yoganup,"5",Western Australia,AUS,Australia,384.4988,http://linked.data.gov.au/dataset/asgsed3/SAL/51687
"14111","51688",Yokine,"5",Western Australia,AUS,Australia,4.8515,http://linked.data.gov.au/dataset/asgsed3/SAL/51688
"14112","51689",Yoongarillup,"5",Western Australia,AUS,Australia,26.4089,http://linked.data.gov.au/dataset/asgsed3/SAL/51689
"14113","51690",York,"5",Western Australia,AUS,Australia,17.277,http://linked.data.gov.au/dataset/asgsed3/SAL/51690
"14114","51691",Yornaning,"5",Western Australia,AUS,Australia,114.6988,http://linked.data.gov.au/dataset/asgsed3/SAL/51691
"14115","51692",Yornup,"5",Western Australia,AUS,Australia,142.8058,http://linked.data.gov.au/dataset/asgsed3/SAL/51692
"14116","51693",Yoting,"5",Western Australia,AUS,Australia,115.4949,http://linked.data.gov.au/dataset/asgsed3/SAL/51693
"14117","51694",Youndegin,"5",Western Australia,AUS,Australia,155.4573,http://linked.data.gov.au/dataset/asgsed3/SAL/51694
"14118","51695",Youngs Siding,"5",Western Australia,AUS,Australia,106.8609,http://linked.data.gov.au/dataset/asgsed3/SAL/51695
"14119","51696",Yourdamung Lake,"5",Western Australia,AUS,Australia,561.5509,http://linked.data.gov.au/dataset/asgsed3/SAL/51696
"14120","51697",Yuna,"5",Western Australia,AUS,Australia,348.3374,http://linked.data.gov.au/dataset/asgsed3/SAL/51697
"14121","51698",Zanthus,"5",Western Australia,AUS,Australia,12538.194,http://linked.data.gov.au/dataset/asgsed3/SAL/51698
"14122","51699",Zuytdorp,"5",Western Australia,AUS,Australia,1706.2072,http://linked.data.gov.au/dataset/asgsed3/SAL/51699
"14123","59494",No usual address (WA),"5",Western Australia,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/SAL/59494
"14124","59797",Migratory - Offshore - Shipping (WA),"5",Western Australia,AUS,Australia,,http://linked.data.gov.au/dataset/asgsed3/SAL/59797
"14125","60001",Abbotsham,"6",Tasmania,AUS,Australia,8.1551,http://linked.data.gov.au/dataset/asgsed3/SAL/60001
"14126","60002",Abels Bay,"6",Tasmania,AUS,Australia,5.2105,http://linked.data.gov.au/dataset/asgsed3/SAL/60002
"14127","60003",Aberdeen (Tas.),"6",Tasmania,AUS,Australia,4.2294,http://linked.data.gov.au/dataset/asgsed3/SAL/60003
"14128","60004",Acacia Hills (Tas.),"6",Tasmania,AUS,Australia,19.2573,http://linked.data.gov.au/dataset/asgsed3/SAL/60004
"14129","60005",Acton (Tas.),"6",Tasmania,AUS,Australia,0.9535,http://linked.data.gov.au/dataset/asgsed3/SAL/60005
"14130","60006",Acton Park (Tas.),"6",Tasmania,AUS,Australia,19.1991,http://linked.data.gov.au/dataset/asgsed3/SAL/60006
"14131","60007",Adventure Bay,"6",Tasmania,AUS,Australia,11.4267,http://linked.data.gov.au/dataset/asgsed3/SAL/60007
"14132","60008",Akaroa,"6",Tasmania,AUS,Australia,5.4632,http://linked.data.gov.au/dataset/asgsed3/SAL/60008
"14133","60009",Alberton (Tas.),"6",Tasmania,AUS,Australia,32.917,http://linked.data.gov.au/dataset/asgsed3/SAL/60009
"14134","60010",Alcomie,"6",Tasmania,AUS,Australia,32.33,http://linked.data.gov.au/dataset/asgsed3/SAL/60010
"14135","60011",Allens Rivulet,"6",Tasmania,AUS,Australia,11.9724,http://linked.data.gov.au/dataset/asgsed3/SAL/60011
"14136","60012",Alonnah,"6",Tasmania,AUS,Australia,15.2036,http://linked.data.gov.au/dataset/asgsed3/SAL/60012
"14137","60013",Ambleside,"6",Tasmania,AUS,Australia,1.0915,http://linked.data.gov.au/dataset/asgsed3/SAL/60013
"14138","60014",Andover,"6",Tasmania,AUS,Australia,73.4457,http://linked.data.gov.au/dataset/asgsed3/SAL/60014
"14139","60015",Ansons Bay,"6",Tasmania,AUS,Australia,229.3507,http://linked.data.gov.au/dataset/asgsed3/SAL/60015
"14140","60016",Antill Ponds,"6",Tasmania,AUS,Australia,40.4815,http://linked.data.gov.au/dataset/asgsed3/SAL/60016
"14141","60017",Apollo Bay (Tas.),"6",Tasmania,AUS,Australia,2.2947,http://linked.data.gov.au/dataset/asgsed3/SAL/60017
"14142","60018",Apslawn,"6",Tasmania,AUS,Australia,76.2113,http://linked.data.gov.au/dataset/asgsed3/SAL/60018
"14143","60019",Apsley (Tas.),"6",Tasmania,AUS,Australia,68.3635,http://linked.data.gov.au/dataset/asgsed3/SAL/60019
"14144","60020",Arthur River (Tas.),"6",Tasmania,AUS,Australia,38.5909,http://linked.data.gov.au/dataset/asgsed3/SAL/60020
"14145","60021",Arthurs Lake,"6",Tasmania,AUS,Australia,215.312,http://linked.data.gov.au/dataset/asgsed3/SAL/60021
"14146","60022",Austins Ferry,"6",Tasmania,AUS,Australia,2.1326,http://linked.data.gov.au/dataset/asgsed3/SAL/60022
"14147","60023",Avoca (Tas.),"6",Tasmania,AUS,Australia,393.7987,http://linked.data.gov.au/dataset/asgsed3/SAL/60023
"14148","60024",Baden,"6",Tasmania,AUS,Australia,20.4764,http://linked.data.gov.au/dataset/asgsed3/SAL/60024
"14149","60025",Badger Head,"6",Tasmania,AUS,Australia,35.1421,http://linked.data.gov.au/dataset/asgsed3/SAL/60025
"14150","60026",Bagdad,"6",Tasmania,AUS,Australia,71.0661,http://linked.data.gov.au/dataset/asgsed3/SAL/60026
"14151","60027",Bakers Beach,"6",Tasmania,AUS,Australia,100.9478,http://linked.data.gov.au/dataset/asgsed3/SAL/60027
"14152","60028",Banca,"6",Tasmania,AUS,Australia,122.5616,http://linked.data.gov.au/dataset/asgsed3/SAL/60028
"14153","60029",Bangor (Tas.),"6",Tasmania,AUS,Australia,13.0494,http://linked.data.gov.au/dataset/asgsed3/SAL/60029
"14154","60030",Barnes Bay,"6",Tasmania,AUS,Australia,0.4222,http://linked.data.gov.au/dataset/asgsed3/SAL/60030
"14155","60031",Barretta,"6",Tasmania,AUS,Australia,0.8677,http://linked.data.gov.au/dataset/asgsed3/SAL/60031
"14156","60032",Barrington (Tas.),"6",Tasmania,AUS,Australia,24.3106,http://linked.data.gov.au/dataset/asgsed3/SAL/60032
"14157","60033",Battery Point,"6",Tasmania,AUS,Australia,0.6774,http://linked.data.gov.au/dataset/asgsed3/SAL/60033
"14158","60034",Beaconsfield (Tas.),"6",Tasmania,AUS,Australia,87.7094,http://linked.data.gov.au/dataset/asgsed3/SAL/60034
"14159","60035",Beaumaris (Tas.),"6",Tasmania,AUS,Australia,15.2793,http://linked.data.gov.au/dataset/asgsed3/SAL/60035
"14160","60036",Beauty Point,"6",Tasmania,AUS,Australia,10.044,http://linked.data.gov.au/dataset/asgsed3/SAL/60036
"14161","60037",Beechford,"6",Tasmania,AUS,Australia,15.3151,http://linked.data.gov.au/dataset/asgsed3/SAL/60037
"14162","60038",Bell Bay,"6",Tasmania,AUS,Australia,9.9441,http://linked.data.gov.au/dataset/asgsed3/SAL/60038
"14163","60039",Bellerive,"6",Tasmania,AUS,Australia,2.7104,http://linked.data.gov.au/dataset/asgsed3/SAL/60039
"14164","60040",Bellingham,"6",Tasmania,AUS,Australia,11.2464,http://linked.data.gov.au/dataset/asgsed3/SAL/60040
"14165","60041",Ben Lomond (Tas.),"6",Tasmania,AUS,Australia,182.6339,http://linked.data.gov.au/dataset/asgsed3/SAL/60041
"14166","60042",Berriedale,"6",Tasmania,AUS,Australia,4.1397,http://linked.data.gov.au/dataset/asgsed3/SAL/60042
"14167","60043",Beulah (Tas.),"6",Tasmania,AUS,Australia,26.4997,http://linked.data.gov.au/dataset/asgsed3/SAL/60043
"14168","60044",Bicheno,"6",Tasmania,AUS,Australia,114.8294,http://linked.data.gov.au/dataset/asgsed3/SAL/60044
"14169","60045",Binalong Bay,"6",Tasmania,AUS,Australia,44.3306,http://linked.data.gov.au/dataset/asgsed3/SAL/60045
"14170","60046",Birchs Bay,"6",Tasmania,AUS,Australia,7.9853,http://linked.data.gov.au/dataset/asgsed3/SAL/60046
"14171","60047",Birralee,"6",Tasmania,AUS,Australia,43.2173,http://linked.data.gov.au/dataset/asgsed3/SAL/60047
"14172","60048",Bishopsbourne,"6",Tasmania,AUS,Australia,34.4266,http://linked.data.gov.au/dataset/asgsed3/SAL/60048
"14173","60049",Black Hills,"6",Tasmania,AUS,Australia,54.8076,http://linked.data.gov.au/dataset/asgsed3/SAL/60049
"14174","60050",Black River (Tas.),"6",Tasmania,AUS,Australia,30.2352,http://linked.data.gov.au/dataset/asgsed3/SAL/60050
"14175","60051",Blackmans Bay,"6",Tasmania,AUS,Australia,6.2052,http://linked.data.gov.au/dataset/asgsed3/SAL/60051
"14176","60052",Blackstone Heights,"6",Tasmania,AUS,Australia,7.7836,http://linked.data.gov.au/dataset/asgsed3/SAL/60052
"14177","60053",Blackwall (Tas.),"6",Tasmania,AUS,Australia,0.6569,http://linked.data.gov.au/dataset/asgsed3/SAL/60053
"14178","60054",Blackwood Creek,"6",Tasmania,AUS,Australia,98.838,http://linked.data.gov.au/dataset/asgsed3/SAL/60054
"14179","60055",Blessington,"6",Tasmania,AUS,Australia,121.903,http://linked.data.gov.au/dataset/asgsed3/SAL/60055
"14180","60056",Blue Rocks,"6",Tasmania,AUS,Australia,7.9229,http://linked.data.gov.au/dataset/asgsed3/SAL/60056
"14181","60057",Blumont,"6",Tasmania,AUS,Australia,16.4746,http://linked.data.gov.au/dataset/asgsed3/SAL/60057
"14182","60058",Boat Harbour (Tas.),"6",Tasmania,AUS,Australia,16.7587,http://linked.data.gov.au/dataset/asgsed3/SAL/60058
"14183","60059",Boat Harbour Beach,"6",Tasmania,AUS,Australia,0.3286,http://linked.data.gov.au/dataset/asgsed3/SAL/60059
"14184","60060",Bonnet Hill,"6",Tasmania,AUS,Australia,2.2206,http://linked.data.gov.au/dataset/asgsed3/SAL/60060
"14185","60061",Boobyalla,"6",Tasmania,AUS,Australia,53.5714,http://linked.data.gov.au/dataset/asgsed3/SAL/60061
"14186","60062",Boomer Bay,"6",Tasmania,AUS,Australia,5.0826,http://linked.data.gov.au/dataset/asgsed3/SAL/60062
"14187","60063",Bothwell,"6",Tasmania,AUS,Australia,756.8751,http://linked.data.gov.au/dataset/asgsed3/SAL/60063
"14188","60064",Boyer,"6",Tasmania,AUS,Australia,11.4337,http://linked.data.gov.au/dataset/asgsed3/SAL/60064
"14189","60065",Bracknell,"6",Tasmania,AUS,Australia,60.0872,http://linked.data.gov.au/dataset/asgsed3/SAL/60065
"14190","60066",Bradys Lake,"6",Tasmania,AUS,Australia,38.219,http://linked.data.gov.au/dataset/asgsed3/SAL/60066
"14191","60067",Brandum,"6",Tasmania,AUS,Australia,6.6098,http://linked.data.gov.au/dataset/asgsed3/SAL/60067
"14192","60068",Branxholm,"6",Tasmania,AUS,Australia,44.7758,http://linked.data.gov.au/dataset/asgsed3/SAL/60068
"14193","60069",Breadalbane (Tas.),"6",Tasmania,AUS,Australia,17.2873,http://linked.data.gov.au/dataset/asgsed3/SAL/60069
"14194","60070",Bream Creek,"6",Tasmania,AUS,Australia,58.2831,http://linked.data.gov.au/dataset/asgsed3/SAL/60070
"14195","60071",Breona,"6",Tasmania,AUS,Australia,0.8583,http://linked.data.gov.au/dataset/asgsed3/SAL/60071
"14196","60072",Bridgenorth,"6",Tasmania,AUS,Australia,48.4181,http://linked.data.gov.au/dataset/asgsed3/SAL/60072
"14197","60073",Bridgewater (Tas.),"6",Tasmania,AUS,Australia,17.2545,http://linked.data.gov.au/dataset/asgsed3/SAL/60073
"14198","60074",Bridport,"6",Tasmania,AUS,Australia,320.7024,http://linked.data.gov.au/dataset/asgsed3/SAL/60074
"14199","60075",Brighton (Tas.),"6",Tasmania,AUS,Australia,28.7421,http://linked.data.gov.au/dataset/asgsed3/SAL/60075
"14200","60076",Brittons Swamp,"6",Tasmania,AUS,Australia,25.4053,http://linked.data.gov.au/dataset/asgsed3/SAL/60076
"14201","60077",Broadmarsh,"6",Tasmania,AUS,Australia,79.5682,http://linked.data.gov.au/dataset/asgsed3/SAL/60077
"14202","60078",Broadmeadows (Tas.),"6",Tasmania,AUS,Australia,8.8714,http://linked.data.gov.au/dataset/asgsed3/SAL/60078
"14203","60079",Bronte Park,"6",Tasmania,AUS,Australia,572.6113,http://linked.data.gov.au/dataset/asgsed3/SAL/60079
"14204","60080",Brooklyn (Tas.),"6",Tasmania,AUS,Australia,0.4021,http://linked.data.gov.au/dataset/asgsed3/SAL/60080
"14205","60081",Brooks Bay,"6",Tasmania,AUS,Australia,2.6814,http://linked.data.gov.au/dataset/asgsed3/SAL/60081
"14206","60082",Buckland (Tas.),"6",Tasmania,AUS,Australia,567.2051,http://linked.data.gov.au/dataset/asgsed3/SAL/60082
"14207","60083",Bungaree (Tas.),"6",Tasmania,AUS,Australia,72.2913,http://linked.data.gov.au/dataset/asgsed3/SAL/60083
"14208","60084",Burnie,"6",Tasmania,AUS,Australia,1.3443,http://linked.data.gov.au/dataset/asgsed3/SAL/60084
"14209","60085",Burns Creek,"6",Tasmania,AUS,Australia,28.9507,http://linked.data.gov.au/dataset/asgsed3/SAL/60085
"14210","60086",Bushy Park (Tas.),"6",Tasmania,AUS,Australia,22.0724,http://linked.data.gov.au/dataset/asgsed3/SAL/60086
"14211","60087",Butlers Gorge,"6",Tasmania,AUS,Australia,168.6873,http://linked.data.gov.au/dataset/asgsed3/SAL/60087
"14212","60088",Cairns Bay,"6",Tasmania,AUS,Australia,2.7107,http://linked.data.gov.au/dataset/asgsed3/SAL/60088
"14213","60089",Calder,"6",Tasmania,AUS,Australia,59.8956,http://linked.data.gov.au/dataset/asgsed3/SAL/60089
"14214","60090",Cambridge (Tas.),"6",Tasmania,AUS,Australia,49.3156,http://linked.data.gov.au/dataset/asgsed3/SAL/60090
"14215","60091",Camdale,"6",Tasmania,AUS,Australia,0.7468,http://linked.data.gov.au/dataset/asgsed3/SAL/60091
"14216","60092",Camena,"6",Tasmania,AUS,Australia,5.1704,http://linked.data.gov.au/dataset/asgsed3/SAL/60092
"14217","60093",Campania,"6",Tasmania,AUS,Australia,209.6857,http://linked.data.gov.au/dataset/asgsed3/SAL/60093
"14218","60094",Campbell Town,"6",Tasmania,AUS,Australia,735.8317,http://linked.data.gov.au/dataset/asgsed3/SAL/60094
"14219","60095",Cape Barren Island,"6",Tasmania,AUS,Australia,580.4052,http://linked.data.gov.au/dataset/asgsed3/SAL/60095
"14220","60096",Cape Pillar,"6",Tasmania,AUS,Australia,34.9754,http://linked.data.gov.au/dataset/asgsed3/SAL/60096
"14221","60097",Cape Portland,"6",Tasmania,AUS,Australia,59.4067,http://linked.data.gov.au/dataset/asgsed3/SAL/60097
"14222","60098",Cape Raoul,"6",Tasmania,AUS,Australia,19.5454,http://linked.data.gov.au/dataset/asgsed3/SAL/60098
"14223","60099",Carlton (Tas.),"6",Tasmania,AUS,Australia,7.9476,http://linked.data.gov.au/dataset/asgsed3/SAL/60099
"14224","60100",Carlton River,"6",Tasmania,AUS,Australia,28.4263,http://linked.data.gov.au/dataset/asgsed3/SAL/60100
"14225","60101",Carrick (Tas.),"6",Tasmania,AUS,Australia,59.4922,http://linked.data.gov.au/dataset/asgsed3/SAL/60101
"14226","60102",Castle Forbes Bay,"6",Tasmania,AUS,Australia,17.0157,http://linked.data.gov.au/dataset/asgsed3/SAL/60102
"14227","60103",Castra,"6",Tasmania,AUS,Australia,15.4845,http://linked.data.gov.au/dataset/asgsed3/SAL/60103
"14228","60104",Caveside,"6",Tasmania,AUS,Australia,51.6551,http://linked.data.gov.au/dataset/asgsed3/SAL/60104
"14229","60105",Central Plateau,"6",Tasmania,AUS,Australia,1359.4803,http://linked.data.gov.au/dataset/asgsed3/SAL/60105
"14230","60106",Cethana,"6",Tasmania,AUS,Australia,6.6661,http://linked.data.gov.au/dataset/asgsed3/SAL/60106
"14231","60107",Chain Of Lagoons,"6",Tasmania,AUS,Australia,51.1335,http://linked.data.gov.au/dataset/asgsed3/SAL/60107
"14232","60108",Charlotte Cove,"6",Tasmania,AUS,Australia,0.2248,http://linked.data.gov.au/dataset/asgsed3/SAL/60108
"14233","60109",Chasm Creek,"6",Tasmania,AUS,Australia,1.3726,http://linked.data.gov.au/dataset/asgsed3/SAL/60109
"14234","60110",Chigwell,"6",Tasmania,AUS,Australia,3.0096,http://linked.data.gov.au/dataset/asgsed3/SAL/60110
"14235","60111",Christmas Hills (Tas.),"6",Tasmania,AUS,Australia,156.2447,http://linked.data.gov.au/dataset/asgsed3/SAL/60111
"14236","60112",Chudleigh,"6",Tasmania,AUS,Australia,42.6368,http://linked.data.gov.au/dataset/asgsed3/SAL/60112
"14237","60113",Claremont (Tas.),"6",Tasmania,AUS,Australia,17.9259,http://linked.data.gov.au/dataset/asgsed3/SAL/60113
"14238","60114",Clarence Point,"6",Tasmania,AUS,Australia,10.7719,http://linked.data.gov.au/dataset/asgsed3/SAL/60114
"14239","60115",Clarendon Vale,"6",Tasmania,AUS,Australia,1.9072,http://linked.data.gov.au/dataset/asgsed3/SAL/60115
"14240","60116",Claude Road,"6",Tasmania,AUS,Australia,25.0864,http://linked.data.gov.au/dataset/asgsed3/SAL/60116
"14241","60117",Cleveland (Tas.),"6",Tasmania,AUS,Australia,35.1906,http://linked.data.gov.au/dataset/asgsed3/SAL/60117
"14242","60118",Clifton Beach (Tas.),"6",Tasmania,AUS,Australia,7.356,http://linked.data.gov.au/dataset/asgsed3/SAL/60118
"14243","60119",Cluan,"6",Tasmania,AUS,Australia,47.8124,http://linked.data.gov.au/dataset/asgsed3/SAL/60119
"14244","60120",Colebrook,"6",Tasmania,AUS,Australia,152.1166,http://linked.data.gov.au/dataset/asgsed3/SAL/60120
"14245","60121",Coles Bay,"6",Tasmania,AUS,Australia,93.2932,http://linked.data.gov.au/dataset/asgsed3/SAL/60121
"14246","60122",Collinsvale,"6",Tasmania,AUS,Australia,26.1442,http://linked.data.gov.au/dataset/asgsed3/SAL/60122
"14247","60123",Conara,"6",Tasmania,AUS,Australia,241.7931,http://linked.data.gov.au/dataset/asgsed3/SAL/60123
"14248","60124",Coningham,"6",Tasmania,AUS,Australia,4.9746,http://linked.data.gov.au/dataset/asgsed3/SAL/60124
"14249","60125",Connellys Marsh,"6",Tasmania,AUS,Australia,0.5779,http://linked.data.gov.au/dataset/asgsed3/SAL/60125
